,fecha,origen,destino,periodo,distancia,viajes
3539017,20200710,2807905,2807901,8,005-010,4.92
3539018,20200710,2807905,2807901,9,002-005,19.68
3539019,20200710,2807905,2807901,9,005-010,9.84
3539020,20200710,2807905,2807901,10,002-005,29.52
3539021,20200710,2807905,2807901,10,005-010,19.68
3539022,20200710,2807905,2807901,11,002-005,19.68
3539023,20200710,2807905,2807901,11,005-010,24.6
3539024,20200710,2807905,2807901,12,002-005,49.2
3539025,20200710,2807905,2807901,12,005-010,14.76
3539026,20200710,2807905,2807901,13,002-005,34.44
3539027,20200710,2807905,2807901,13,005-010,39.36
3539028,20200710,2807905,2807901,14,002-005,93.48
3539029,20200710,2807905,2807901,14,005-010,68.881
3539030,20200710,2807905,2807901,15,002-005,73.8
3539031,20200710,2807905,2807901,15,005-010,29.52
3539032,20200710,2807905,2807901,16,002-005,49.2
3539033,20200710,2807905,2807901,16,005-010,24.6
3539035,20200710,2807905,2807901,17,002-005,59.04
3539036,20200710,2807905,2807901,17,005-010,34.44
3539037,20200710,2807905,2807901,18,002-005,34.44
3539038,20200710,2807905,2807901,18,005-010,34.44
3539039,20200710,2807905,2807901,19,002-005,49.2
3539040,20200710,2807905,2807901,19,005-010,24.6
3539041,20200710,2807905,2807901,20,002-005,29.52
3539042,20200710,2807905,2807901,20,005-010,29.52
3539044,20200710,2807905,2807901,21,002-005,29.52
3539045,20200710,2807905,2807901,21,005-010,54.121
3539046,20200710,2807905,2807901,22,002-005,34.44
3539047,20200710,2807905,2807901,22,005-010,39.361
3539048,20200710,2807905,2807901,23,002-005,29.52
3539049,20200710,2807905,2807901,23,005-010,34.44
3539050,20200710,2807905,2807901,13,005-010,4.84
3539051,20200710,2807905,2807901,17,002-005,5.194
3539052,20200710,2807905,2807901,21,002-005,5.586
3539053,20200710,2807905,2807901,0,002-005,5.958
3539054,20200710,2807905,2807901,4,002-005,2.336
3539055,20200710,2807905,2807901,20,002-005,5.913
3539056,20200710,2807905,2807901,7,005-010,6.466
3539057,20200710,2807905,2807901,9,002-005,5.382
3539058,20200710,2807905,2807901,12,002-005,6.358
3539059,20200710,2807905,2807901,16,005-010,4.988
3539060,20200710,2807905,2807901,22,002-005,4.344
3539061,20200710,2807905,2807901,14,005-010,8.966
3539062,20200710,2807905,2807901,15,002-005,10.069
3539063,20200710,2807905,2807901,8,002-005,4.525
3539064,20200710,2807905,2807901,19,002-005,6.122
3539065,20200710,2807905,2807901,21,005-010,7.443
3539066,20200710,2807905,2807901,11,002-005,6.506
3539067,20200710,2807905,2807901,12,002-005,4.853
3539068,20200710,2807905,2807901,20,002-005,6.506
3539069,20200710,2807905,2807901,22,005-010,3.79
3539070,20200710,2807905,2807901,14,002-005,5.665
3539071,20200710,2807905,2807901,20,002-005,3.79
3539072,20200710,2807905,2807901,9,005-010,4.891
3539073,20200710,2807905,2807901,13,002-005,6.393
3539074,20200710,2807905,2807901,21,002-005,7.04
3539075,20200710,2807905,2807901,20,005-010,3.093
3539076,20200710,2807905,2807901,22,002-005,4.541
3539077,20200710,2807905,2807901,14,002-005,4.708
3539078,20200710,2807905,2807901,20,002-005,15.523
3539079,20200710,2807905,2807901,0,002-005,46.272
3539080,20200710,2807905,2807901,0,005-010,18.156
3539081,20200710,2807905,2807901,1,002-005,53.743
3539082,20200710,2807905,2807901,1,005-010,7.167
3539083,20200710,2807905,2807901,2,002-005,36.367
3539084,20200710,2807905,2807901,2,005-010,18.88
3539085,20200710,2807905,2807901,3,002-005,34.485
3539086,20200710,2807905,2807901,3,005-010,7.463
3539087,20200710,2807905,2807901,4,002-005,6.412
3539088,20200710,2807905,2807901,5,002-005,23.125
3539089,20200710,2807905,2807901,5,005-010,5.512
3539090,20200710,2807905,2807901,6,002-005,52.315
3539091,20200710,2807905,2807901,6,005-010,16.986
3539092,20200710,2807905,2807901,7,002-005,92.823
3539093,20200710,2807905,2807901,7,005-010,24.19
3539094,20200710,2807905,2807901,8,002-005,109.509
3539095,20200710,2807905,2807901,8,005-010,59.869
3539096,20200710,2807905,2807901,9,002-005,175.063
3539097,20200710,2807905,2807901,9,005-010,23.959
3539098,20200710,2807905,2807901,10,002-005,191.48
3539099,20200710,2807905,2807901,10,005-010,68.103
3539100,20200710,2807905,2807901,11,002-005,155.143
3539101,20200710,2807905,2807901,11,005-010,52.363
3539103,20200710,2807905,2807901,12,002-005,217.285
3539104,20200710,2807905,2807901,12,005-010,96.734
3539106,20200710,2807905,2807901,13,002-005,175.887
3539107,20200710,2807905,2807901,13,005-010,111.073
3539108,20200710,2807905,2807901,14,002-005,257.311
3539109,20200710,2807905,2807901,14,005-010,104.265
3539110,20200710,2807905,2807901,15,002-005,191.395
3539111,20200710,2807905,2807901,15,005-010,92.632
3539113,20200710,2807905,2807901,16,002-005,212.234
3539114,20200710,2807905,2807901,16,005-010,67.861
3539115,20200710,2807905,2807901,17,002-005,146.875
3539116,20200710,2807905,2807901,17,005-010,86.946
3539117,20200710,2807905,2807901,18,002-005,134.414
3539118,20200710,2807905,2807901,18,005-010,106.371
3539119,20200710,2807905,2807901,19,002-005,236.072
3539120,20200710,2807905,2807901,19,005-010,120.252
3539121,20200710,2807905,2807901,20,002-005,265.18
3539122,20200710,2807905,2807901,20,005-010,204.154
3539124,20200710,2807905,2807901,21,002-005,128.863
3539125,20200710,2807905,2807901,21,005-010,83.521
3539126,20200710,2807905,2807901,22,002-005,152.273
3539127,20200710,2807905,2807901,22,005-010,38.96
3539129,20200710,2807905,2807901,23,002-005,50.772
3539130,20200710,2807905,2807901,23,005-010,43.662
3539131,20200710,2807905,2807901,13,002-005,5.022
3539132,20200710,2807905,2807901,18,005-010,14.319
3539133,20200710,2807905,2807901,23,002-005,4.399
3539134,20200710,2807905,2807901,11,002-005,20.201
3539135,20200710,2807905,2807901,17,002-005,6.734
3539136,20200710,2807905,2807901,17,002-005,6.97
3539137,20200710,2807905,2807901,10,002-005,8.499
3539138,20200710,2807905,2807901,23,002-005,6.547
3539139,20200710,2807905,2807901,1,002-005,5.321
3539140,20200710,2807905,2807901,13,002-005,5.666
3539141,20200710,2807905,2807901,14,002-005,5.537
3539142,20200710,2807905,2807901,19,002-005,5.321
3539143,20200710,2807905,2807901,9,002-005,16.846
3539144,20200710,2807905,2807901,10,002-005,3.649
3539145,20200710,2807905,2807901,13,002-005,12.216
3539146,20200710,2807905,2807901,13,005-010,10.581
3539147,20200710,2807905,2807901,14,005-010,5.843
3539148,20200710,2807905,2807901,15,002-005,8.506
3539149,20200710,2807905,2807901,16,002-005,10.581
3539150,20200710,2807905,2807901,16,005-010,4.572
3539151,20200710,2807905,2807901,18,002-005,3.8
3539152,20200710,2807905,2807901,20,002-005,6.685
3539153,20200710,2807905,2807901,12,002-005,5.511
3539154,20200710,2807905,2807901,14,002-005,4.524
3539155,20200710,2807905,2807901,14,005-010,4.356
3539156,20200710,2807905,2807901,16,002-005,5.023
3539157,20200710,2807905,2807901,17,002-005,5.462
3539158,20200710,2807905,2807901,21,002-005,5.775
3539159,20200710,2807905,2807901,0,005-010,4.969
3539160,20200710,2807905,2807901,9,005-010,6.363
3539161,20200710,2807905,2807901,13,002-005,13.263
3539162,20200710,2807905,2807901,16,005-010,4.969
3539163,20200710,2807905,2807901,23,005-010,4.969
3539164,20200710,2807905,2807901,22,005-010,11.141
3539165,20200710,2807905,2807901,9,005-010,4.746
3539166,20200710,2807905,2807901,9,002-005,7.951
3539167,20200710,2807905,2807901,12,005-010,6.194
3539168,20200710,2807905,2807901,17,002-005,5.337
3539169,20200710,2807905,2807901,0,005-010,5.62
3539170,20200710,2807905,2807901,6,002-005,5.506
3539171,20200710,2807905,2807901,6,005-010,6.033
3539172,20200710,2807905,2807901,7,002-005,38.377
3539173,20200710,2807905,2807901,7,005-010,29.013
3539174,20200710,2807905,2807901,8,002-005,18.892
3539175,20200710,2807905,2807901,8,005-010,11.681
3539176,20200710,2807905,2807901,9,002-005,46.538
3539177,20200710,2807905,2807901,9,005-010,24.907
3539178,20200710,2807905,2807901,10,002-005,30.066
3539179,20200710,2807905,2807901,11,002-005,29.354
3539180,20200710,2807905,2807901,11,005-010,13.059
3539181,20200710,2807905,2807901,12,002-005,32.464
3539182,20200710,2807905,2807901,12,005-010,16.585
3539183,20200710,2807905,2807901,13,002-005,16.433
3539184,20200710,2807905,2807901,13,005-010,4.92
3539185,20200710,2807905,2807901,14,002-005,17.604
3539186,20200710,2807905,2807901,15,002-005,31.009
3539187,20200710,2807905,2807901,15,005-010,18.229
3539188,20200710,2807905,2807901,16,002-005,12.547
3539189,20200710,2807905,2807901,17,002-005,5.506
3539190,20200710,2807905,2807901,17,005-010,6.033
3539191,20200710,2807905,2807901,18,002-005,4.861
3539192,20200710,2807905,2807901,18,005-010,15.352
3539193,20200710,2807905,2807901,19,002-005,6.033
3539194,20200710,2807905,2807901,20,002-005,5.89
3539195,20200710,2807905,2807901,20,005-010,5.791
3539196,20200710,2807905,2807901,21,005-010,11.35
3539197,20200710,2807905,2807901,8,005-010,6.535
3539198,20200710,2807905,2807901,5,002-005,4.032
3539199,20200710,2807905,2807901,7,002-005,8.314
3539200,20200710,2807905,2807901,12,005-010,5.643
3539201,20200710,2807905,2807901,15,002-005,10.835
3539202,20200710,2807905,2807901,16,002-005,7.398
3539203,20200710,2807905,2807901,0,002-005,4.92
3539204,20200710,2807905,2807901,1,002-005,9.84
3539205,20200710,2807905,2807901,2,002-005,4.92
3539206,20200710,2807905,2807901,4,005-010,4.92
3539207,20200710,2807905,2807901,5,002-005,4.92
3539208,20200710,2807905,2807901,8,002-005,4.92
3539209,20200710,2807905,2807901,10,002-005,4.92
3539210,20200710,2807905,2807901,11,002-005,4.92
3539211,20200710,2807905,2807901,12,002-005,29.52
3539212,20200710,2807905,2807901,13,002-005,29.52
3539213,20200710,2807905,2807901,13,005-010,4.92
3539214,20200710,2807905,2807901,14,002-005,39.36
3539215,20200710,2807905,2807901,14,005-010,19.68
3539216,20200710,2807905,2807901,15,002-005,24.6
3539217,20200710,2807905,2807901,15,005-010,14.76
3539218,20200710,2807905,2807901,16,002-005,29.52
3539219,20200710,2807905,2807901,16,005-010,19.68
3539221,20200710,2807905,2807901,17,002-005,4.92
3539222,20200710,2807905,2807901,17,005-010,4.92
3539223,20200710,2807905,2807901,18,002-005,9.84
3539224,20200710,2807905,2807901,18,005-010,9.84
3539225,20200710,2807905,2807901,19,002-005,9.84
3539227,20200710,2807905,2807901,20,002-005,9.84
3539228,20200710,2807905,2807901,20,005-010,9.84
3539229,20200710,2807905,2807901,21,002-005,19.68
3539230,20200710,2807905,2807901,21,005-010,4.92
3539231,20200710,2807905,2807901,22,002-005,9.84
3539233,20200710,2807905,2807901,23,002-005,4.92
3539234,20200710,2807905,2807901,11,002-005,4.554
3539235,20200710,2807905,2807901,12,002-005,13.664
3539236,20200710,2807905,2807901,0,002-005,16.16
3539237,20200710,2807905,2807901,6,002-005,5.922
3539238,20200710,2807905,2807901,7,002-005,6.344
3539239,20200710,2807905,2807901,8,002-005,5.62
3539240,20200710,2807905,2807901,9,002-005,55.201
3539241,20200710,2807905,2807901,9,005-010,11.51
3539242,20200710,2807905,2807901,10,002-005,29.013
3539243,20200710,2807905,2807901,10,005-010,18.096
3539244,20200710,2807905,2807901,11,002-005,47.379
3539245,20200710,2807905,2807901,11,005-010,10.487
3539246,20200710,2807905,2807901,12,002-005,33.546
3539247,20200710,2807905,2807901,12,005-010,12.506
3539248,20200710,2807905,2807901,13,002-005,82.908
3539249,20200710,2807905,2807901,13,005-010,12.506
3539250,20200710,2807905,2807901,14,002-005,108.82
3539251,20200710,2807905,2807901,14,005-010,40.296
3539252,20200710,2807905,2807901,15,002-005,21.719
3539253,20200710,2807905,2807901,15,005-010,41.405
3539254,20200710,2807905,2807901,16,002-005,67.749
3539255,20200710,2807905,2807901,16,005-010,26.648
3539256,20200710,2807905,2807901,17,002-005,37.936
3539257,20200710,2807905,2807901,17,005-010,32.59
3539258,20200710,2807905,2807901,18,002-005,16.629
3539259,20200710,2807905,2807901,18,005-010,11.744
3539260,20200710,2807905,2807901,19,002-005,55.317
3539261,20200710,2807905,2807901,19,005-010,5.017
3539262,20200710,2807905,2807901,20,002-005,58.369
3539263,20200710,2807905,2807901,20,005-010,12.823
3539264,20200710,2807905,2807901,21,002-005,16.211
3539265,20200710,2807905,2807901,21,005-010,12.68
3539266,20200710,2807905,2807901,22,002-005,5.791
3539267,20200710,2807905,2807901,22,005-010,11.948
3539268,20200710,2807905,2807901,23,002-005,16.841
3140284,20200711,2807905,2807901,0,002-005,27.994
3140285,20200711,2807905,2807901,0,005-010,16.796
3140286,20200711,2807905,2807901,1,002-005,11.198
3140287,20200711,2807905,2807901,1,005-010,5.599
3140288,20200711,2807905,2807901,2,002-005,16.796
3140289,20200711,2807905,2807901,3,002-005,5.599
3140290,20200711,2807905,2807901,3,005-010,5.599
3140291,20200711,2807905,2807901,4,002-005,11.198
3140292,20200711,2807905,2807901,4,005-010,5.599
3140293,20200711,2807905,2807901,5,002-005,5.599
3140294,20200711,2807905,2807901,5,005-010,16.796
3140295,20200711,2807905,2807901,6,002-005,11.198
3140296,20200711,2807905,2807901,6,005-010,16.796
3140297,20200711,2807905,2807901,7,002-005,44.79
3140298,20200711,2807905,2807901,7,005-010,5.599
3140300,20200711,2807905,2807901,8,002-005,44.791
3140301,20200711,2807905,2807901,8,005-010,27.994
3140302,20200711,2807905,2807901,9,002-005,72.784
3140303,20200711,2807905,2807901,9,005-010,33.593
3140304,20200711,2807905,2807901,10,002-005,117.574
3140305,20200711,2807905,2807901,10,005-010,22.396
3140306,20200711,2807905,2807901,11,002-005,83.982
3140307,20200711,2807905,2807901,11,005-010,27.994
3140308,20200711,2807905,2807901,12,002-005,117.575
3140309,20200711,2807905,2807901,12,005-010,44.79
3140310,20200711,2807905,2807901,13,002-005,123.175
3140311,20200711,2807905,2807901,13,005-010,44.791
3140312,20200711,2807905,2807901,14,002-005,100.779
3140313,20200711,2807905,2807901,14,005-010,39.192
3140314,20200711,2807905,2807901,15,002-005,95.18
3140315,20200711,2807905,2807901,15,005-010,5.599
3140316,20200711,2807905,2807901,16,002-005,55.989
3140317,20200711,2807905,2807901,16,005-010,11.198
3140318,20200711,2807905,2807901,17,002-005,134.372
3140319,20200711,2807905,2807901,17,005-010,67.187
3140320,20200711,2807905,2807901,18,002-005,111.975
3140321,20200711,2807905,2807901,18,005-010,55.988
3140322,20200711,2807905,2807901,19,002-005,162.365
3140323,20200711,2807905,2807901,19,005-010,55.988
3140324,20200711,2807905,2807901,20,002-005,179.161
3140325,20200711,2807905,2807901,20,005-010,61.588
3140327,20200711,2807905,2807901,21,002-005,100.777
3140328,20200711,2807905,2807901,21,005-010,39.192
3140330,20200711,2807905,2807901,22,002-005,61.587
3140331,20200711,2807905,2807901,22,005-010,27.995
3140332,20200711,2807905,2807901,23,002-005,16.796
3140333,20200711,2807905,2807901,23,005-010,5.599
3140334,20200711,2807905,2807901,3,002-005,11.198
3140335,20200711,2807905,2807901,9,002-005,27.994
3140336,20200711,2807905,2807901,10,002-005,11.198
3140337,20200711,2807905,2807901,10,005-010,5.599
3140338,20200711,2807905,2807901,11,002-005,5.599
3140339,20200711,2807905,2807901,13,002-005,5.599
3140340,20200711,2807905,2807901,14,002-005,11.198
3140341,20200711,2807905,2807901,14,005-010,5.599
3140342,20200711,2807905,2807901,18,002-005,5.599
3140343,20200711,2807905,2807901,18,005-010,5.599
3140344,20200711,2807905,2807901,19,002-005,5.599
3140345,20200711,2807905,2807901,21,002-005,5.599
3140346,20200711,2807905,2807901,0,002-005,63.657
3140347,20200711,2807905,2807901,0,005-010,19.587
3140348,20200711,2807905,2807901,1,002-005,24.484
3140349,20200711,2807905,2807901,1,005-010,44.07
3140350,20200711,2807905,2807901,2,002-005,29.38
3140351,20200711,2807905,2807901,2,005-010,4.897
3140352,20200711,2807905,2807901,3,002-005,4.897
3140353,20200711,2807905,2807901,3,005-010,19.587
3140354,20200711,2807905,2807901,4,002-005,4.897
3140355,20200711,2807905,2807901,4,005-010,9.793
3140356,20200711,2807905,2807901,5,002-005,4.897
3140357,20200711,2807905,2807901,5,005-010,9.793
3140358,20200711,2807905,2807901,6,002-005,4.897
3140359,20200711,2807905,2807901,6,005-010,9.793
3140360,20200711,2807905,2807901,7,005-010,4.897
3140361,20200711,2807905,2807901,8,002-005,4.897
3140362,20200711,2807905,2807901,10,002-005,9.794
3140364,20200711,2807905,2807901,11,002-005,9.794
3140365,20200711,2807905,2807901,11,005-010,14.69
3140366,20200711,2807905,2807901,12,002-005,4.897
3140367,20200711,2807905,2807901,12,005-010,9.794
3140368,20200711,2807905,2807901,13,002-005,24.485
3140369,20200711,2807905,2807901,13,005-010,4.897
3140370,20200711,2807905,2807901,14,002-005,24.485
3140371,20200711,2807905,2807901,14,005-010,19.587
3140372,20200711,2807905,2807901,15,002-005,24.483
3140373,20200711,2807905,2807901,15,005-010,24.484
3140374,20200711,2807905,2807901,16,002-005,34.277
3140375,20200711,2807905,2807901,16,005-010,19.588
3140376,20200711,2807905,2807901,17,002-005,29.38
3140377,20200711,2807905,2807901,17,005-010,19.587
3140378,20200711,2807905,2807901,18,002-005,29.382
3140379,20200711,2807905,2807901,18,005-010,14.691
3140380,20200711,2807905,2807901,19,002-005,14.69
3140381,20200711,2807905,2807901,19,005-010,14.69
3140382,20200711,2807905,2807901,20,002-005,39.174
3140383,20200711,2807905,2807901,20,005-010,19.588
3140384,20200711,2807905,2807901,21,002-005,19.587
3140385,20200711,2807905,2807901,21,005-010,24.483
3140387,20200711,2807905,2807901,22,002-005,39.176
3140388,20200711,2807905,2807901,22,005-010,24.484
3140389,20200711,2807905,2807901,23,002-005,14.69
3140390,20200711,2807905,2807901,23,005-010,19.587
3140391,20200711,2807905,2807901,15,005-010,8.665
3140392,20200711,2807905,2807901,17,002-005,7.346
3140393,20200711,2807905,2807901,14,002-005,4.988
3140394,20200711,2807905,2807901,11,002-005,5.933
3140395,20200711,2807905,2807901,22,002-005,9.587
3140396,20200711,2807905,2807901,8,002-005,5.274
3140397,20200711,2807905,2807901,17,002-005,7.146
3140398,20200711,2807905,2807901,14,002-005,6.491
3140399,20200711,2807905,2807901,18,002-005,6.597
3140400,20200711,2807905,2807901,7,002-005,6.233
3140401,20200711,2807905,2807901,9,002-005,6.233
3140402,20200711,2807905,2807901,10,002-005,3.541
3140403,20200711,2807905,2807901,12,005-010,5.098
3140404,20200711,2807905,2807901,16,005-010,5.309
3140405,20200711,2807905,2807901,17,002-005,6.234
3140406,20200711,2807905,2807901,18,002-005,15.34
